26.7948, 26.7335, 26.7671, 26.7803, 
26.8919, 26.889, 26.9537, 26.9508, 
26.969, 26.9445, 26.9288, 26.9351, 
26.8804, 26.9307, 26.9025, 26.8305, 
26.7477, 26.7811, 26.7285, 26.7277, 
26.7218, 26.7044, 26.6982, 26.6195, 
26.6194, 26.6509, 26.6548, 26.6551, 
26.3666, 26.3503, 26.3147, 26.3081, 
26.2056, 26.184, 26.1883, 26.1917, 
26.2977, 26.2609, 26.2332, 26.2645, 
26.3884, 26.383, 26.2759, 26.2928, 
26.36, 26.3365, 26.3789, 26.3311, 
26.4465, 26.4898, 26.532, 26.577, 
26.5645, 26.5481, 26.5646, 26.5343, 
26.5214, 26.524, 26.4879, 26.5018, 
26.5747, 26.5331, 26.5484, 26.4882, 
26.5288, 26.5543, 26.504, 26.3945, 
26.3414, 26.3759, 26.306, 26.2314, 
26.2131, 26.1964, 26.1967, 26.2474, 
26.173, 26.1599, 26.1481, 26.1366, 
26.2278, 26.1873, 26.1491, 26.13, 
26.0419, 26.0414, 26.0335, 25.9709, 
26.077, 26.018, 25.9956, 26.0204, 
25.7966, 25.7994, 25.7469, 25.7657, 
25.7617, 25.776, 25.6948, 25.6934, 
25.8067, 25.7927, 25.7376, 25.8074, 
25.8388, 25.8831, 25.8964, 25.9002, 
25.9029, 25.9031, 25.8428, 25.9247, 
25.9558, 25.9268, 25.9372, 25.9692, 
25.901, 25.7781, 25.8468, 25.7965, 
25.7288, 25.6574, 25.6629, 25.6742, 
25.7016, 25.6586, 25.5363, 25.5167, 
25.4728, 25.4563, 25.4401, 25.4216, 
25.3853, 25.3964, 25.4132, 25.4989, 
25.5999, 25.5448, 25.6008, 25.5945, 
25.452, 25.4702, 25.4837, 25.3444, 
25.4661, 25.5319, 25.6367, 25.7379, 
25.7408, 25.8429, 25.8405, 25.7105, 
25.6544, 25.6753, 25.763, 25.6494, 
25.0062, 25.0315, 24.9755, 24.9619, 
24.8784, 24.9093, 24.9297, 25.0111, 
24.98, 25.0597, 24.9842, 24.9199, 
24.923, 24.9012, 24.9275, 24.8749, 
24.8066, 24.9225, 24.8912, 24.8508, 
24.6983, 24.7238, 24.6724, 24.6847, 
24.6232, 24.5123, 24.483, 24.4458, 
24.4946, 24.5286, 24.4917, 24.462, 
24.4975, 24.4328, 24.3391, 24.3174, 
24.3104, 24.3111, 24.3622, 24.3506, 
24.456, 24.4733, 24.4236, 24.5506, 
24.488, 24.4174, 24.4432, 24.4286, 
24.706, 24.7236, 24.7281, 24.7529, 
24.2913, 24.2858, 24.3367, 24.5043, 
24.6456, 24.8917, 24.6325, 24.6349, 
24.5952, 24.475, 24.4764, 24.4262, 
24.4543, 24.5211, 24.6706, 24.6466, 
24.6715, 24.6537, 24.6655, 24.6392, 
24.5767, 24.5206, 24.5486, 24.5299, 
24.4558, 24.1966, 24.1159, 24.0023, 
24.0103, 24.048, 24.0473, 23.9349, 
23.8587, 23.8461, 23.6924, 23.649, 
23.5126, 23.5325, 23.5581, 23.6781, 
23.8351, 23.701, 23.6559, 23.5171, 
23.5027, 23.5799, 23.6706, 23.6153, 
23.6028, 23.533, 23.5437, 23.4628, 
23.5139, 23.4549, 23.4482, 23.3703, 
23.4704, 23.4299, 23.3448, 23.4391, 
23.7633, 23.7456, 23.7523, 23.8833, 
23.8328, 23.7199, 23.8521, 23.8482, 
23.7238, 23.7462, 23.6874, 23.5758, 
23.5483, 23.5513, 23.5847, 23.6659, 
23.7473, 23.6968, 23.8019, 23.8116, 
23.521, 23.6109, 23.6748, 23.6748, 
23.7795, 23.6402, 23.6586, 23.5979, 
23.5908, 23.6223, 23.6113, 23.5245, 
23.4068, 23.4689, 23.4147, 23.3759, 
23.5589, 23.5024, 23.4147, 23.4363, 
23.23, 23.1255, 23.1638, 23.225, 
23.212, 23.196, 23.322, 23.3782, 
23.361, 23.3278, 23.4456, 23.4186, 
23.4039, 23.4354, 23.5142, 23.5816, 
24.5697, 24.3424, 24.1559, 24.2901, 
24.4898, 24.5703, 24.4316, 24.3013, 
24.4389, 24.5803, 24.6019, 24.5474, 
24.667, 24.7184, 24.8739, 25.2144, 
25.2626, 25.5814, 25.5761, 25.7842, 
25.3938, 25.5064, 25.5245, 25.4307, 
25.269, 24.9864, 25.0703, 24.8982, 
25.2464, 25.3718, 25.6023, 25.8213, 
26.1784, 26.1791, 26.1629, 26.0695, 
26.1111, 26.0871, 26.1347, 26.3691, 
26.0561, 26.4417, 26.9215, 26.9793, 
27.3507, 27.3018, 27.0979, 26.543, 
26.9639, 27.3399, 27.4704, 27.6704, 
27.4374, 27.4301, 27.4413, 27.5715, 
27.6613, 27.3913, 27.3563, 27.4216, 
27.9409, 28.0166, 27.9212, 27.9576, 
28.0043, 28.0029, 27.8671, 27.931, 
27.816, 27.6009, 27.5199, 27.6095, 
30.9981, 31.2226, 31.5616, 32.2135, 
32.9085, 33.4154, 32.643, 32.7991, 
32.9018, 32.9979, 33.2155, 34.6847, 
36.1767, 36.129, 36.0135, 36.3095, 
36.1258, 35.9285, 35.8323, 34.8003, 
34.7797, 35.6345, 36.4267, 36.091, 
36.0254, 35.7442, 35.7223, 35.7205, 
36.1644, 36.2054, 36.2284, 35.8899, 
34.8388, 34.5318, 34.4203, 33.8222, 
33.3034, 33.2726, 33.7268, 33.4668, 
34.0134, 33.9032, 33.9456, 33.7636, 
33.1743, 33.384, 33.7781, 33.5334, 
33.4863, 33.3887, 33.4507, 33.4184, 
33.5371, 34.1043, 34.0597, 33.7848, 
33.3904, 33.5533, 33.2491, 33.2491, 
32.9672, 32.8146, 32.8883, 32.7915, 
32.2817, 31.9841, 32.1677, 32.0797, 
32.2919, 31.9498, 31.8009, 31.4586, 
31.0516, 31.1465, 31.1846, 31.3259, 
30.7441, 30.7321, 30.5131, 30.8767, 
31.0751, 31.2637, 30.9277, 30.9124, 
31.1548, 31.3185, 31.1297, 31.0998, 
31.2408, 31.5765, 31.1365, 31.2037, 
31.2904, 31.0385, 31.1904, 31.1252, 
31.4143, 31.4695, 31.7819, 31.8878, 
33.0597, 32.5072, 32.047, 31.6943, 
31.3733, 31.1791, 31.0785, 31.076, 
30.7457, 30.6431, 31.4162, 31.7555, 
31.2424, 31.0484, 31.1326, 31.1814, 
31.6503, 31.7477, 32.6926, 32.1457, 
32.2874, 31.9187, 31.9191, 31.6011, 
31.5544, 31.5437, 31.4007, 31.6405, 
31.8397, 31.7743, 31.973, 31.7679, 
31.4298, 31.3754, 31.1452, 30.8851, 
30.8617, 30.9895, 30.6067, 30.3881, 
30.3711, 30.2385, 30.0004, 30.0678, 
30.1985, 30.0922, 30.0087, 30.0621, 
30.0785, 29.8322, 29.7819, 29.6396, 
29.5945, 29.5043, 29.4651, 29.3206, 
29.3553, 29.1911, 29.1641, 29.0858, 
28.9403, 29.0184, 29.1749, 29.3441, 
28.8497, 28.7391, 28.7007, 28.6701, 
28.6705, 28.6768, 28.7163, 28.7459, 
28.7986, 28.8481, 28.7909, 28.8751, 
29.0687, 29.1771, 29.056, 29.2427, 
29.5221, 30.1839, 30.7562, 30.6268, 
30.0481, 30.0678, 30.1978, 30.4392, 
29.5952, 29.8491, 30.2442, 30.1851, 
29.4283, 29.3774, 29.6409, 29.4299, 
29.5963, 29.5184, 29.6941, 29.7486, 
30.0946, 30.3136, 30.2921, 30.3631, 
30.3996, 30.183, 29.8779, 30.0054, 
30.5158, 30.3735, 30.2462, 30.1245, 
30.2207, 30.1176, 29.9761, 30.1138, 
29.93, 29.9779, 29.814, 29.8217, 
29.7499, 29.7249, 29.5195, 29.3897, 
29.3353, 29.4242, 29.1927, 29.2223, 
29.3389, 29.4707, 29.5764, 29.6572, 
29.6309, 29.3638, 29.4956, 29.4394, 
29.2097, 29.2416, 29.294, 29.4003, 
28.9428, 29.0294, 29.0444, 28.931, 
29.1969, 29.1381, 29.0906, 29.1288, 
29.0882, 29.0623, 29.3801, 29.2886, 
29.2982, 29.6812, 30.2971, 30.7193, 
30.3609, 30.2048, 29.8597, 30.0575, 
30.6986, 30.3946, 30.6953, 30.7523, 
30.8754, 31.4293, 31.3538, 30.8786, 
31.0702, 31.19, 30.8938, 31.0685, 
31.7798, 31.62, 31.7302, 31.5742, 
31.4595, 31.1566, 31.1854, 30.884, 
30.7267, 30.896, 30.9694, 31.0149, 
30.9833, 31.1954, 31.2554, 31.3703, 
30.7953, 30.8823, 30.8543, 30.539, 
30.4615, 30.5739, 30.4058, 30.4059, 
30.3839, 30.3006, 30.2391, 30.2066, 
30.1861, 29.9681, 29.7958, 29.8633, 
29.8186, 30.0239, 30.205, 30.4493, 
30.5199, 30.4514, 30.4257, 30.4636, 
30.6041, 30.7559, 30.8958, 30.8227, 
30.664, 30.8669, 30.8001, 30.6858, 
30.7319, 30.8873, 30.8801, 30.8937, 
30.6831, 30.7049, 30.7407, 31.0223, 
30.9809, 31.0814, 30.9826, 31.0031, 
30.6119, 30.6013, 30.403, 30.5126, 
30.496, 30.436, 29.8929, 29.6334, 
30.0763, 30.1269, 29.9315, 30.1243, 
30.5237, 30.4151, 30.7968, 30.7348, 
30.2258, 30.4, 30.5682, 30.6786, 
30.7738, 30.7941, 30.7709, 30.7709, 
30.8029, 30.8612, 30.6925, 30.5107, 
30.8632, 31.056, 31.3487, 31.1999, 
31.3061, 31.4555, 31.3518, 31.2641, 
31.2867, 31.2238, 31.243, 30.9831, 
30.9006, 30.7447, 30.7199, 30.7528, 
30.4495, 30.272, 30.3592, 30.4769, 
30.3505, 30.6252, 30.3988, 30.0926, 
29.8881, 29.8252, 29.9147, 30.0109, 
29.8516, 29.7948, 29.7768, 29.6738, 
29.8018, 29.6548, 29.4219, 29.3489, 
29.3689, 29.255, 29.301, 29.3535, 
29.2583, 29.285, 29.2735, 29.2447, 
28.9028, 28.7569, 28.6277, 28.3228, 
28.1717, 28.1717, 28.2945, 28.4356, 
28.664, 28.7263, 28.6582, 28.7422, 
28.3675, 28.1561, 28.27, 28.4015, 
28.411, 28.3436, 28.429, 28.5162, 
28.2277, 28.3113, 28.2164, 28.2286, 
27.9758, 28.1456, 28.1145, 28.1886, 
28.1636, 28.4213, 28.1457, 27.9398, 
27.9924, 27.8964, 27.7144, 27.4977, 
27.3348, 27.3675, 27.2625, 27.6635, 
27.8645, 27.6288, 27.9472, 27.8497, 
28.122, 28.1177, 28.0466, 27.9608, 
28.3418, 28.437, 28.4794, 28.228, 
27.9805, 27.9682, 28.0419, 27.8751, 
27.7752, 27.7814, 27.6847, 27.7033, 
27.8984, 27.8957, 28.19, 28.1778, 
28.1783, 28.0118, 27.896, 28.0568, 
28.3478, 28.2352, 28.0758, 27.8726, 
27.8622, 27.8907, 27.9853, 27.888, 
28.0839, 28.3842, 28.2557, 28.061, 
28.1775, 28.1505, 28.0466, 27.908, 
27.7413, 27.546, 27.4439, 27.5907, 
27.5204, 27.8154, 27.8996, 27.8432, 
28.521, 29.4166, 29.3065, 29.417, 
28.8576, 28.7032, 28.7207, 28.9115, 
29.2555, 28.9547, 28.9037, 28.8825, 
28.7108, 28.8569, 28.9278, 28.8911, 
29.6107, 29.4905, 29.5015, 29.6904, 
30.3034, 30.1872, 30.3643, 30.5042, 
30.868, 31.496, 31.4122, 31.9106, 
32.4619, 32.2201, 31.818, 31.8751, 
32.589, 32.6799, 32.6374, 32.5085, 
31.427, 31.4151, 31.2014, 30.9905, 
30.737, 30.9694, 30.9257, 31.3788, 
30.8255, 30.4971, 30.5732, 30.2421, 
30.1245, 30.6448, 30.683, 30.8438, 
30.5694, 30.5014, 30.1033, 30.8454, 
30.2921, 30.66, 30.8417, 30.7337, 
31.4117, 31.3216, 31.4001, 30.8486, 
30.9068, 31.1026, 31.1527, 31.2308, 
31.4134, 31.6704, 31.7655, 31.8957, 
32.0323, 32.0519, 31.7645, 31.5634, 
31.0847, 31.5633, 32.0197, 32.1961, 
32.1961, 31.8729, 31.6886, 31.6807, 
31.5445, 31.5428, 31.4777, 31.2879, 
31.3325, 30.8752, 30.667, 30.36, 
30.3647, 30.3131, 30.4067, 30.1855, 
30.2324, 30.0871, 29.693, 29.6795, 
29.8873, 30.0868, 29.944, 30.2098, 
29.7796, 29.7692, 29.7692, 29.449, 
29.1264, 28.9503, 29.0253, 29.2889, 
29.6666, 29.5091, 29.5125, 29.5822, 
29.2224, 29.1652, 29.2079, 29.2447, 
29.2311, 28.9468, 29.0845, 29.2853, 
29.3479, 29.2944, 29.4285, 29.4303, 
29.6358, 29.6359, 29.8033, 29.569, 
29.7614, 29.6368, 29.4978, 29.5122, 
29.488, 29.4549, 29.2962, 29.277, 
30.2652, 30.3299, 30.9758, 30.9417, 
31.1582, 31.0644, 31.3803, 31.6247, 
32.086, 32.4509, 32.9173, 33.7384, 
34.0395, 33.2001, 32.7889, 32.1922, 
32.1315, 32.5315, 32.5166, 32.9054, 
33.1693, 33.1732, 32.8384, 32.9412, 
32.9907, 32.9754, 32.8282, 32.7177, 
32.6208, 32.4955, 32.4041, 32.0764, 
32.376, 32.6324, 32.9657, 32.6224, 
32.1881, 32.2058, 32.2058, 32.4563, 
31.9451, 31.6644, 31.6907, 31.4807, 
31.8707, 31.7739, 31.8532, 31.9011, 
32.0165, 31.9606, 31.8056, 31.683, 
31.8703, 32.0183, 32.0942, 32.2934, 
32.1995, 32.4608, 32.1998, 32.0142, 
31.7221, 31.7768, 31.478, 31.3992, 
30.5867, 30.8795, 30.8634, 31.5758, 
31.2513, 31.1608, 31.2221, 31.1951, 
31.2538, 31.135, 31.1944, 31.121, 
31.0994, 31.2017, 31.1667, 30.9738, 
31.0791, 30.9493, 30.7964, 30.7195, 
30.9084, 31.1171, 31.3039, 31.2499, 
31.5195, 31.3033, 31.5146, 31.4962, 
31.6053, 31.7164, 31.7267, 31.6919, 
31.0201, 30.941, 31.1408, 31.0565, 
30.8365, 30.994, 30.8235, 30.9107, 
30.8686, 30.7506, 30.7321, 30.6034, 
30.7696, 30.9859, 30.7606, 30.7592, 
30.3727, 30.3727, 30.4215, 30.365, 
30.2607, 30.2556, 30.3399, 30.3431, 
30.195, 30.2292, 30.1648, 30.0451, 
30.0782, 30.1513, 30.0277, 30.0161, 
29.9251, 30.1231, 29.9598, 30.0496, 
30.159, 30.1713, 30.0692, 30.0773, 
30.1277, 30.0502, 30.2337, 30.3596, 
30.3368, 30.5889, 30.6202, 30.5124, 
30.7576, 30.7499, 30.7209, 30.7769, 
30.8908, 30.8285, 30.9446, 30.8923, 
30.7585, 30.8734, 30.863, 30.9962, 
31.1093, 31.1178, 31.3918, 31.7203, 
31.6144, 31.2086, 31.0036, 30.8814, 
31.3051, 31.4512, 31.232, 31.7151, 
31.5664, 31.6414, 31.5917, 31.3169, 
31.0839, 31.0789, 31.0829, 31.0829, 
31.3777, 31.2778, 31.4281, 31.4166, 
31.3406, 31.177, 31.228, 31.4711, 
31.3784, 31.5203, 31.5893, 31.7979, 
32.0487, 31.8344, 31.9816, 32.1385, 
31.679, 31.8824, 32.1201, 32.7041, 
32.9097, 32.714, 32.8876, 32.8766, 
33.321, 33.0842, 32.9112, 32.5867, 
32.622, 32.5417, 32.4526, 32.3998, 
32.3236, 32.3106, 32.3462, 32.5376, 
32.8556, 32.8901, 33.033, 32.9741, 
32.8811, 32.939, 32.9848, 32.9401, 
32.891, 33.0426, 33.1583, 33.0004, 
32.9226, 33.0006, 32.9737, 33.1908, 
32.9564, 33.1224, 33.1798, 33.1783, 
33.3693, 33.4656, 33.3901, 33.4338, 
33.3243, 33.06, 32.9629, 32.6731, 
32.2907, 32.3237, 32.245, 31.5892, 
31.9106, 31.8167, 31.9343, 32.1736, 
32.4839, 32.2965, 32.2979, 32.125, 
32.2931, 32.2984, 32.3619, 32.3564, 
32.2676, 32.2561, 32.0816, 31.846, 
31.9013, 31.9346, 31.7448, 31.6618, 
31.8119, 31.9445, 32.0613, 32.0758, 
32.1808, 32.3509, 32.4511, 32.3803, 
32.6622, 32.8076, 32.8184, 32.6874, 
32.5658, 32.6098, 32.7417, 33.018, 
33.1482, 33.246, 33.2632, 33.114, 
32.8658, 32.8646, 32.9404, 32.9527, 
33.1204, 33.2386, 33.3562, 33.4013, 
34.7093, 34.625, 34.5633, 35.2448, 
35.2347, 35.4502, 34.9592, 34.7287, 
34.7636, 34.7964, 34.7595, 34.8611, 
35.2386, 35.5857, 35.767, 35.6828, 
35.5112, 35.5669, 35.7872, 36.0501, 
36.3208, 36.0849, 36.1251, 36.2618, 
36.4015, 36.4865, 36.4566, 36.6391, 
36.4487, 36.207, 36.1081, 36.4022, 
36.1663, 35.9316, 35.4494, 35.581, 
35.6053, 35.024, 35.2517, 35.5154, 
35.4679, 35.5475, 35.7493, 35.5581, 
35.989, 35.9635, 36.0813, 35.9287, 
35.6688, 35.6785, 35.6625, 35.683, 
36.0245, 35.6983, 35.7227, 35.7227, 
35.8381, 35.655, 35.4971, 35.0343, 
35.2091, 34.8789, 34.709, 34.7005, 
34.7394, 34.6007, 34.5078, 34.2802, 
34.2571, 34.4895, 34.6481, 34.7352, 
34.8887, 35.0115, 35.1398, 34.9043, 
34.5654, 34.8095, 34.8232, 34.3025, 
34.2797, 33.9812, 33.907, 33.7508, 
33.8434, 34.2275, 34.2496, 34.1949, 
34.5691, 34.4258, 34.0758, 33.8353, 
34.3135, 34.3723, 34.3853, 34.7998, 
35.09, 35.0387, 34.8101, 35.0786, 
35.3457, 35.6339, 35.7271, 35.4438, 
35.6605, 35.7987, 36.1102, 36.2496, 
36.0475, 36.089, 36.2222, 36.0395, 
36.0294, 36.1094, 36.224, 36.3317, 
36.1201, 36.1358, 36.1397, 36.3053, 
37.348, 37.3183, 36.8038, 36.9219, 
37.0866, 37.0261, 37.1693, 37.3758, 
37.9861, 38.7058, 38.3724, 38.4209, 
38.5782, 38.6672, 38.383, 38.3007, 
39.3866, 39.3836, 39.6604, 39.5474, 
39.982, 39.7417, 39.9819, 39.98, 
40.5304, 40.9416, 40.7457, 41.045, 
40.8815, 41.0501, 40.9671, 41.4958, 
41.9497, 42.3934, 42.6525, 43.3943, 
45.8926, 45.952, 46.3379, 46.1233, 
47.3329, 46.9797, 47.0294, 46.7047, 
51.8068, 50.7678, 54.3821, 52.6932, 
53.3079, 54.2116, 54.2758, 54.7932, 
58.3461, 61.1512, 67.7851, 59.6029, 
62.7363, 64.8425, 66.0983, 64.8337, 
64.9862, 65.5558, 65.4, 63.393, 
65.5937, 67.8153, 67.1506, 68.7303, 
69.664, 67.7727, 65.447, 68.6113, 
65.7817, 65.4469, 66.0585, 66.0994, 
63.5083, 62.5906, 60.7109, 61.2718, 
62.2248, 62.3649, 61.8745, 61.8457, 
60.6649, 62.6797, 60.9595, 61.3167, 
62.1497, 61.751, 61.3483, 59.8308, 
59.4452, 58.771, 57.3879, 56.4271, 
58.4643, 57.65, 58.3536, 56.9902, 
56.5161, 55.3328, 54.027, 52.5424, 
52.422, 51.9749, 50.5033, 49.6749, 
51.5207, 53.9728, 53.6555, 51.6011, 
51.469, 52.3041, 51.7029, 51.1388, 
51.7574, 49.9816, 50.3615, 50.7511, 
50.914, 49.5366, 50.0774, 50.0115, 
49.2175, 49.1777, 49.7919, 49.9204, 
50.3223, 51.0178, 52.2907, 52.9716, 
52.8213, 53.4413, 53.059, 54.9908, 
56.0435, 55.91, 54.8219, 54.5285, 
55.2679, 54.0409, 53.8999, 53.3301, 
53.5569, 54.2081, 54.0746, 54.6026, 
55.524, 55.8413, 55.4756, 55.6555, 
56.4112, 57.2192, 57.2174, 56.9803, 
56.6079, 56.9774, 56.6642, 56.9504, 
56.8336, 57.0025, 57.0232, 57.3578, 
58.7816, 60.2231, 59.7665, 58.9906, 
62.4677, 62.9182, 62.7184, 63.8644, 
64.4977, 63.2098, 65.0169, 63.9988, 
65.5034, 65.8289, 65.7222, 66.9608, 
70.7465, 69.9461, 69.3142, 67.4473, 
66.7152, 65.3495, 66.6756, 67.0102, 
68.7932, 67.6219, 68.4961, 68.0093, 
67.9571, 67.1574, 65.9273, 65.3623, 
66.1455, 66.1747, 66.041, 66.5151, 
65.547, 66.2367, 65.7364, 65.0336, 
65.6248, 65.0962, 62.7061, 62.2942, 
62.2237, 63.1248, 62.2433, 61.3587, 
61.4419, 62.162, 62.6309, 62.7888, 
62.5038, 63.5004, 65.3159, 64.1686, 
64.6606, 64.3908, 64.5693, 65.4541, 
66.4607, 65.4799, 64.7785, 64.912, 
66.737, 66.2584, 66.7402, 67.7691, 
68.5156, 69.3026, 69.2, 69.2151, 
70.2244, 70.8295, 70.4012, 70.5806, 
71.2553, 71.1211, 70.9333, 69.5165, 
70.7865, 72.5066, 72.8827, 72.9299, 
75.9507, 76.6041, 76.4275, 76.523, 
78.4862, 79.4614, 83.5913, 80.5714, 
77.7965, 81.8394, 78.9969, 77.3674, 
76.3264, 77.9273, 79.2593, 76.4609, 
76.8614, 78.6805, 79.0689, 79.1144, 
76.245, 77.8503, 75.4575, 76.3657, 
